業績

コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
3550,2025/02,3696000000,182000000,182000000,68000000,4.91,2.72,2.14
3551,2025/03,44073000000,2136000000,2242000000,1315457000,157.25,4.95,2.15
3553,2025/03,56397000000,2140000000,1679000000,1100000000,46.07,3.04,1.85
3556,2024/09,11676964000,-1263450000,-1184562000,-1882722000,-148.23,-,-
3557,2025/02,6492000000,115000000,87000000,59000000,13.98,18.78,1.48
3558,2025/02,19231000000,1535000000,1551000000,565000000,55.09,10.32,4.66
3559,2025/03,2180000000,157000000,159000000,112000000,23.91,8.13,6.46
3560,2024/08,7534785000,547476000,543812000,399197000,172.05,8.82,6.15
3561,2025/03,34166000000,2809000000,2841000000,1758015000,58.35,16.49,9.48
3562,2025/02,14209000000,1039000000,1036000000,574000000,85.79,12.87,6.59
3563,2024/09,361129000000,23384000000,-,14633000000,127.46,19.11,4.01
3565,2025/01,14586903000,868016000,1218345000,859628000,63.83,20.48,9.23
3566,2024/12,8393669000,447264000,467490000,325008000,32.49,9.68,6.57
3569,2025/03,159653000000,17865000000,19277000000,13887000000,242.27,9.72,6.97
3571,2025/03,10043000000,-146000000,31000000,406794000,32.28,2.74,2.04
3577,2025/03,14347000000,419000000,569000000,311712000,98.75,4.35,2.09
3580,2025/03,39526000000,2181000000,2838000000,2934000000,73.4,7.42,5.53
3583,2025/03,6035000000,841000000,814000000,580000000,209,8.65,5.89
3591,2025/03,173896000000,3328000000,-,6989000000,129.65,3.64,2.57
3593,2025/03,39138000000,3810000000,3645000000,1520000000,67.95,2.05,1.55
3597,2024/06,16863582000,2610441000,2947782000,2015867000,699.34,5.26,4.84
3598,2025/03,10774000000,48000000,15000000,90042000,6.35,2.12,0.8
3600,2025/03,5646000000,-195000000,-104000000,-107845000,-78.34,-,-
3604,2025/03,32908000000,763000000,829000000,586000000,101.11,7.66,2.95
3607,2024/08,13219210000,341573000,388416000,192515000,21.52,5.03,1.5
3608,2024/02,155383000000,1760000000,3758000000,4849000000,59.96,4.99,3.63
3611,2025/03,70579000000,433000000,4199000000,2600000000,259.41,5.67,3.59
3612,2025/02,225658000000,16796000000,-,11105000000,326.05,13.67,4.05
3622,2025/03,3377000000,82000000,83000000,-33000000,-4.72,-,-
3623,2024/12,4218230000,626111000,623485000,406905000,64.7,14.37,1.57
3624,2024/09,1584443000,-305452000,-250164000,-388567000,-36.5,-,-
3625,2024/06,5072509000,239255000,261000000,155914000,22,6.85,3.84
3626,2025/03,571687000000,69047000000,70503000000,50012000000,214.99,14.57,8.96
3627,2025/02,11165000000,91000000,102000000,-140530000,-11.85,-,-
3628,2025/03,3853000000,-516000000,-503000000,-2964000000,-233.67,-,-
3632,2024/06,61309000000,5981000000,7123000000,4630000000,27.1,4.88,3.6
3633,2024/12,10922830000,829146000,937349000,591632000,112.12,24.76,5.18
3634,2025/03,1039000000,-76000000,-80000000,-139000000,-56.67,-,-
3635,2025/03,83150000000,32119000000,49988000000,37628000000,119.14,19.96,17.93
3636,2024/09,115362000000,7060000000,8147000000,5003000000,316.42,7.4,4.18
3639,2024/06,3456700000,-94355000,15919000,5269000,0.82,0.24,0.19
3640,2025/03,18740000000,2517000000,2523000000,1842221000,317.42,14.51,8.58
3641,2025/03,15768000000,-309000000,-283000000,-164000000,-16.9,-,-
3645,2024/05,5252061000,298281000,322505000,5959000,0.66,0.31,0.15
3646,2025/03,3499000000,116000000,161000000,57923000,12.15,3.51,2.35
3647,2024/08,259129000,-666818000,-680338000,-742621000,-42.24,-,-
3648,2025/03,24862000000,1849000000,1900000000,1379546000,81.89,9.41,6.39
3649,2024/12,5841379000,1525418000,1544705000,1162365000,45.3,20.75,17.39
3652,2025/03,3077000000,265000000,271000000,157000000,49.92,4.35,3.84
3653,2024/10,3300850000,257073000,298033000,301484000,58.6,8.28,7.07
3655,2024/06,10561125000,1348933000,1357825000,909477000,42.25,16.43,12.53
3656,2024/12,8306355000,-1342143000,-1280364000,-2782986000,-62.91,-,-
3657,2025/01,52225791000,786509000,756060000,-692472000,-19.58,-,-
3659,2024/12,446211000000,124176000000,-,134848000000,161.79,13.23,10.73
365A,2025/02,9825360000,638137000,980080000,578533000,57.85,14.9,6.9
3660,2024/06,56085000000,1940000000,1721000000,1214000000,15.65,11.06,4.31
3661,2025/03,25782000000,4065000000,4113000000,1664000000,46.56,21.59,6.4
3662,2024/07,23917000000,562000000,609000000,953000000,51.34,9.3,5.85
3663,2024/12,8204959000,2146236000,2279315000,1399893000,44.27,26.17,16.6
3664,2024/12,3071142000,-157614000,-189338000,-169027000,-3.73,-,-
3665,2025/01,5928834000,739675000,693374000,433783000,10.93,3.81,3
3666,2024/03,12639296000,1488654000,1546040000,1372200000,71.48,19.12,13.86
3667,2024/12,3317109000,-815689000,-862336000,-882217000,-36.1,-,-
3668,2024/09,25975000000,-1208000000,-947000000,-1866000000,-14.54,-,-
3670,2025/03,4476000000,298000000,301000000,171000000,142.76,8.07,5.35
3671,2024/12,5428986000,662531000,700949000,480154000,80.04,13.65,6.37
3672,2024/09,3516498000,-452772000,-416200000,-452268000,-22.01,-,-
3673,2024/12,18045315000,674088000,-,343298000,3.85,1.48,0.86
3674,2024/09,4840369000,356357000,353801000,187448000,18.16,4.25,2.44
3675,2024/06,26184528000,1844111000,1912384000,1192991000,62.06,16.85,7.17
3676,2025/03,39748000000,2430000000,2278000000,629464000,28.25,7.03,3.16
3677,2023/09,15327359000,1692248000,1716935000,1163025000,50.47,18.84,13.54
3678,2025/02,101914000000,2475000000,2360000000,1363000000,90.04,7.74,2.56
3679,2025/03,25450000000,5657000000,-,3872000000,38.13,19.38,10.31
367A,2024/08,24900000000,2246000000,-,1150000000,131.47,7.32,2.53
3680,2024/12,4268060000,-705699000,-,-564626000,-36,-,-
3681,2024/12,10463846000,-236769000,-320861000,-1417278000,-55.73,-,-
3682,2025/03,2501000000,297000000,303000000,220000000,33.03,6.26,4.72
3683,2024/12,15870000000,1255000000,1266000000,814000000,72.9,10.12,6.01
3686,2025/03,1978000000,-489000000,-394000000,-728000000,-17.12,-,-
3687,2024/09,7995406000,2304095000,2305635000,1494133000,46.39,22.21,17.12
3688,2024/12,24275000000,2139000000,2384000000,1688000000,66.79,6.98,3.49
368A,2024/03,10080000000,5912000000,5995000000,3972000000,19860000,24.73,22.24
3690,2024/09,3636133000,164441000,162151000,68767000,11.14,3.66,1.95
3691,2024/09,838500000,56172000,-,21171000,5.74,2.94,0.91
3692,2025/03,3039000000,817000000,880000000,687000000,86.86,24.63,15.94
3694,2025/03,10580000000,1954000000,1862000000,1178000000,21.38,13.98,10.62
3695,2024/12,5025786000,235122000,248884000,183147000,112.1,8.72,6.11
3696,2024/12,27706531000,2228082000,2677280000,1480868000,128.96,13.28,4.49
3697,2024/08,110627000000,10537000000,10753000000,5127000000,19.43,15.22,8.17
3698,2024/09,3167285000,368358000,383405000,304468000,58.27,8.16,5.68
3708,2025/03,94800000000,3928000000,6227000000,3607000000,307.51,4.59,2.59
3710,2024/09,2928239000,-189672000,-166309000,-118539000,-23.24,-,-
3712,2024/09,3612525000,1428402000,1447684000,1012903000,334.85,16.32,13.47
3719,2024/12,1422760000,131970000,116595000,147528000,6085.89,12.61,6.32
3723,2024/09,2524519000,1240137000,1244205000,852213000,82.9,8.37,7.96
3726,2024/09,2257804000,-126174000,-129355000,-273032000,-31.27,-,-
3727,2024/12,3707278000,218349000,-,157083000,7.18,6.05,4.04
3733,2024/10,38425000000,7274000000,7336000000,5328000000,1018.73,14.63,11.87
3738,2024/03,448954000000,8051000000,12390000000,7013000000,125.65,9.07,2.82
3739,2025/03,2464000000,144000000,117000000,-134000000,-9.95,-,-
3741,2025/03,10295000000,1793000000,1893000000,1344000000,263.57,14.4,11.41
3744,2024/12,20561583000,35092000,189004000,351703000,40.57,24.51,4.35
3747,2024/09,1849078000,80242000,-159583000,-97904000,-13.63,-,-
3750,2025/03,122000000,-806000000,-864000000,-2140000000,-239.69,-,-
3753,2025/03,3063000000,-298000000,-333000000,-382000000,-38.54,-,-
3758,2024/12,19155000000,-42000000,-52000000,-739000000,-33.58,-,-
3760,2024/05,12274200000,1870464000,1943253000,1475887000,246.1,29.48,10.28
3762,2025/03,64882255000,6668299000,-,4060857000,101.12,16.78,3.85
3763,2025/03,7564000000,2309000000,2431000000,1930537000,156.06,22.1,16.96
3765,2024/12,103600000000,17491000000,20013000000,11171000000,182.66,8.77,6.37
3766,2025/03,9609000000,454000000,477000000,297000000,86.93,6.43,4.64
3768,2025/03,3728000000,263000000,289000000,-49599000,-6.67,-,-
3769,2024/09,73785055000,25187463000,-,18705445000,246.62,18.18,5.43
3770,2024/04,4373725000,280400000,350331000,162482000,13.41,2.86,2.62
3771,2025/03,25931000000,2997000000,3066000000,2194000000,132.26,18.58,12.52
3772,2025/03,18310000000,2520000000,1048000000,1102000000,57.51,5.68,1.77
3773,2025/03,6665000000,1442000000,1539000000,1408000000,90.36,11.44,8.82
3774,2025/03,316831000000,30104000000,-,19933000000,112.68,14.17,6.38
3775,2024/12,3370449000,370525000,364825000,286216000,56.09,22.77,12.23
3776,2024/12,13423481000,668306000,889475000,404378000,6.59,4.68,2.04
3777,2024/12,17237000000,-53000000,-69000000,-154894000,-0.54,-,-
3778,2025/03,31412000000,4145000000,4060000000,2937000000,75.22,9.77,3.61
3779,2025/03,1318000000,-108000000,-222000000,370450000,32.02,60.18,11.61
3782,2023/12,944400000,-123861000,-127630000,-151714000,-3.14,-,-
3784,2023/12,33683000000,3427000000,3198000000,2088000000,123.7,14.84,9.41
3787,2025/03,416000000,-286000000,-282000000,-285000000,-109.91,-,-
3788,2024/12,19166085000,1246620000,1297351000,854560000,74.22,9.03,4.74
378A,2024/06,4122330000,1397145000,1403783000,935622000,168.28,36.23,14.84
3791,2024/05,11841359000,1225736000,1380218000,1158412000,60.68,15.89,8.27
3793,2025/03,12655000000,112000000,53000000,-1035000000,-36.08,-,-
3796,2025/03,3028000000,-37000000,-42000000,-39000000,-5.65,-,-
3798,2025/03,13203000000,2623000000,2638000000,1635000000,297.21,16.7,12.05
3799,2025/03,21101000000,921000000,1224000000,1031747000,127.63,13.63,9.57
3800,2025/03,11687000000,840000000,1001000000,716887000,94.57,5.99,4.67
3802,2025/03,2121000000,46000000,61000000,43000000,9.16,2.39,2.18
3803,2025/03,646000000,-70000000,-69000000,-36568000,-18.14,-,-
3804,2024/10,4631578000,828663000,830053000,555946000,86.78,12.34,7.98
3807,2024/12,867885000,-327331000,-325640000,-530698000,-11.58,-,-
3808,2024/06,152780000,-285528000,-369585000,-280229000,-7.31,-,-
3810,2024/05,2986000000,-1455000000,-1520000000,-1458000000,-122.29,-,-
3814,2024/09,1659676000,72981000,80388000,63301000,16.11,85.14,4.38
3815,2024/08,2012763000,-141154000,-148112000,-270985000,-26.89,-,-
3816,2024/07,3291339000,565015000,600840000,342183000,88.29,6.71,5.59
3817,2025/03,51617000000,7940000000,8126000000,3377000000,267.47,10.96,6.56
3823,2024/08,747636000,-247943000,-290038000,-961644000,-17.6,-,-
3824,2024/05,1835093000,11864000,5957000,3557000,3.78,0.99,0.5
3825,2025/03,21129000000,-1211000000,-541000000,-593000000,-4.92,-,-
3826,2025/02,4768000000,271000000,302000000,583000000,53.4,14.18,11.7
3830,2024/04,21668636000,3854685000,3843618000,2605842000,179.85,29.61,17.39
3834,2025/03,13078000000,2345000000,2364000000,1752000000,64.95,13.38,11.85
3835,2025/03,5469000000,1731000000,1797000000,1250000000,27.65,16.99,15.41
3836,2024/06,24419760000,4099123000,4121744000,2850922000,76.62,21.45,13.02
3837,2025/03,15463000000,1710000000,1766000000,1209503000,65.81,17.53,12.24
3839,2025/03,6472000000,516000000,576000000,263000000,32.26,4.17,2.84
3840,2025/03,2253739000,-208368000,-228919000,-276771000,-4.36,-,-
3841,2025/03,2062000000,256000000,290000000,213000000,55.33,5.93,4.98
3842,2025/03,3620000000,262000000,250000000,204000000,66.33,9.4,5.77
3843,2024/04,53037592000,5887702000,5756351000,3566009000,178.58,30.67,9.34
3844,2025/03,36341000000,4630000000,4660000000,3160000000,99.1,17.11,12.34
3845,2025/03,2004000000,-61000000,-50000000,-110000000,-6.12,-,-
3847,2025/03,11354000000,867000000,890000000,654717000,442.49,9.8,6.71
3848,2025/03,2607000000,329000000,360000000,268000000,43.32,5.61,4.34
3849,2025/03,637500000,3242000,6998000,5988000,3.7,0.51,0.44
3850,2025/03,11829000000,551000000,599000000,341000000,70.12,6.66,3.68
3851,2025/03,5299000000,-274000000,-75000000,-157225000,-31.08,-,-
3853,2025/03,3171258000,781201000,-,588623000,35.02,9.64,7.49
3854,2024/07,17508405000,4263812000,4285206000,2887564000,115.36,29.83,20.4
3856,2025/03,72417000000,3602000000,3737000000,951000000,53.45,3.93,0.65
3857,2024/03,49477000000,2174544000,2153000000,1379000000,45.7,8.95,5.8
3858,2025/03,4138000000,105000000,101000000,97079000,9.28,4.04,2.81
3861,2025/03,1849264000000,67686000000,68568000000,46171000000,47.34,4.19,1.75
3863,2025/03,1182431000000,19706000000,15505000000,4539000000,39.33,0.94,0.27
3864,2025/03,175942000000,4567000000,4548000000,4343000000,99.11,5.09,2.09
3865,2025/03,305718000000,19727000000,18759000000,15529000000,92.34,5.86,3.71
3877,2025/03,111009000000,4843000000,5114000000,1761000000,136.64,3.1,1.44
3878,2025/03,34432000000,1282000000,1566000000,749000000,72.99,4.91,1.63
3880,2025/03,668912000000,9807000000,4530000000,-11197000000,-67.29,-,-
3891,2025/03,16033000000,2460000000,2445000000,1781000000,167.55,7.45,5.05
3892,2024/05,11511853000,1681990000,1779545000,1157182000,250.2,9.46,6.49
3895,2025/03,13403000000,695000000,792000000,672450000,86.22,9.26,5.46
3896,2025/03,17124000000,432000000,279000000,35867000,3.59,0.67,0.13
3900,2024/09,17113505000,1340620000,1386173000,910756000,58.3,13.24,6.73
3901,2024/12,5562104000,2216105000,2227234000,1577957000,119.35,23.85,18.03
3902,2024/12,5906958000,3765000,-509609000,-791169000,-20.73,-,-
3903,2024/04,12066565000,-5040235000,-4514014000,-5934026000,-150.03,-,-
3904,2024/12,16727784000,358022000,401894000,149053000,9.25,2.7,1.16
3905,2025/03,2942000000,-496000000,-613000000,-654991000,-37.4,-,-
3907,2024/11,4414000000,143000000,123000000,87000000,30.96,5,2.95
3908,2025/03,1906000000,75000000,102000000,144000000,31.72,11.41,8.3
3909,2024/12,6211422000,-165842000,-243821000,-742757000,-104.86,-,-
3910,2025/03,3290000000,-23000000,-40000000,-118000000,-21.74,-,-
3911,2024/12,17086858000,-552563000,-150439000,-341113000,-7.5,-,-
3912,2024/12,3317532000,1058348000,1057189000,699120000,92.2,20.53,16.57
3913,2024/12,806493000,50960000,60553000,63828000,27.89,5.36,4.89
3914,2024/12,3472875000,556625000,615868000,478732000,72.1,15.67,9.86
3915,2025/02,24709000000,1452000000,1603000000,1018000000,78.91,9.19,5.23
3916,2024/06,19888244000,2424916000,2409421000,1686924000,112.83,24.24,16.51
3917,2025/03,6708000000,219000000,208000000,13000000,1.71,0.52,0.22
3918,2025/03,13278000000,679000000,697000000,489193000,49.39,5.45,3.08
3920,2024/09,2184658000,382276000,411412000,251575000,45.5,12.63,7.56
3921,2025/01,7263000000,1951000000,2049000000,1414109000,100.41,22.42,15.3
3922,2025/02,8003000000,1877000000,1873000000,1118896000,83.17,16.38,13.58
3923,2025/03,48904000000,10192000000,10218000000,8003000000,44.17,36.42,25.28
3924,2025/03,13730000000,1433000000,1463000000,1023309000,57,17.13,12.26
3925,2025/03,8000000000,2606000000,2608000000,1782000000,131.85,27.92,23.68
3926,2025/03,2405000000,-102000000,-101000000,-120000000,-3.87,-,-
3927,2025/03,4373000000,187000000,165000000,109457000,20.75,7.17,1.95
3928,2024/12,8846312000,428355000,375037000,245634000,29.1,17.61,5.07
3929,2025/03,2905000000,136000000,72000000,170000000,16.54,11.02,6.74
3930,2024/07,3309422000,68169000,91222000,62372000,21.13,2.44,2.14
3931,2025/01,4127574000,90029000,74249000,5519000,3.05,0.49,0.21
3932,2025/03,23652000000,3915000000,4233000000,1646000000,114.15,4,3.01
3933,2025/03,6896000000,677000000,661000000,423814000,56.93,13.74,3.99
3934,2025/03,12745000000,1220000000,1236000000,830895000,141.17,10.48,7.01
3935,2025/02,3607000000,262000000,237000000,234000000,38.17,17.08,7.81
3936,2025/03,3071000000,-261000000,-277000000,-320046000,-8.79,-,-
3937,2025/03,6340000000,1315000000,1341000000,858000000,71.1,14.84,10.9
3939,2024/09,5007468000,1439155000,1447993000,919989000,19.38,23.99,14.9
3940,2024/12,3275015000,514507000,514579000,366050000,7.96,11.27,9.9
3941,2025/03,993251000000,37408000000,39178000000,28979000000,116.94,6.25,2.33
3943,2025/03,23485000000,904000000,1130000000,944000000,121.45,5.06,3.54
3944,2024/12,18101971000,189162000,385786000,248316000,222.81,2.65,1.2
3945,2025/03,27579000000,901000000,1022000000,976000000,658.37,20.69,6.68
3946,2025/03,219613000000,9360000000,9400000000,6508000000,395.42,7.02,3.15
3947,2024/12,62530539000,1734848000,2489043000,2987110000,300.19,6.51,3.9
3948,2024/12,7915177000,178547000,221533000,161246000,28.87,1.73,1.45
3950,2024/12,101461000000,8009000000,8285000000,6316000000,333.51,8.48,6.11
3951,2025/03,43945000000,2076000000,2165000000,1704990000,80.23,4.97,2.42
3952,2025/03,11922000000,391000000,456000000,324000000,65.23,2.44,2.13
3953,2025/03,5939000000,274000000,283000000,-109000000,-30.6,-,-
3954,2025/03,23316000000,1377000000,1626000000,1320253000,297.41,5.63,3.95
3955,2025/01,20904000000,1307000000,1342000000,771000000,77.16,4.66,3.3
3958,2024/06,12953184000,378640000,535438000,396673000,71.28,4.19,2.57
3961,2024/12,1229202000,65779000,66249000,30304000,10.21,2.14,1.99
3962,2025/03,46387000000,13515000000,-,7532000000,107.49,18.26,7.19
3963,2025/03,3951000000,1097000000,1086000000,659000000,24.01,12.37,10.75
3964,2024/12,55910315000,7005060000,7207758000,4485496000,94.22,17.32,10.18
3965,2024/09,8178887000,297347000,308986000,156755000,27.35,4.87,2.77
3967,2025/02,7317064000,93326000,68849000,-860379000,-142.61,-,-
3968,2024/12,18717665000,720213000,1060377000,507691000,15.73,17.03,3.72
3969,2025/03,2766000000,1058000000,1060000000,728000000,97.23,14.37,11.62
3970,2025/03,5343000000,351000000,340000000,67000000,25.17,1.98,0.81
3974,2024/10,2594934000,147812000,156798000,100209000,35.87,5.15,3.41
3976,2024/10,3206743000,-51624000,-53328000,-101613000,-31.97,-,-
3977,2025/02,1504000000,16000000,13000000,-16000000,-11.11,-,-
3978,2024/06,43861000000,4470000000,-,2293000000,60.18,5.63,2.57
3979,2025/03,6701000000,762000000,761000000,458072000,66.2,15.13,7.34
3981,2024/12,18446924000,1786902000,1726009000,1303525000,220.02,17.42,7.54
3983,2024/12,7899305000,2720442000,-,2072900000,128.56,20.16,15.25
3984,2024/06,3907679000,1728000000,1720151000,1185536000,73.94,15.35,13.42
3985,2024/09,1825900000,-56322000,-58094000,-393545000,-36.84,-,-
3986,2024/06,1391519000,152054000,152118000,136447000,89.67,8.29,6.12
3987,2024/08,2692638000,7440000,23220000,-69151000,-13.13,-,-
3988,2024/07,12397057000,684902000,747149000,471616000,45.11,14.02,7.13
3989,2024/09,7502871000,1790136000,-,1467294000,64.17,37.72,23.22
3990,2024/09,27589281000,324951000,554039000,272420000,13.71,7.58,2.77
3991,2024/08,4722125000,1594370000,1579367000,1036414000,109.13,25.94,19.67
3992,2024/09,9549211000,1185233000,1208298000,809953000,21.15,19.19,14.33
3993,2024/09,16893185000,3235694000,1936497000,2100104000,67.78,6.51,5.04
3994,2024/11,40363837000,-4735143000,-5353401000,-6330577000,-116.32,-,-
3995,2024/01,2751000000,373000000,390000000,230000000,21.3,15.81,5.05
3996,2025/02,3023000000,200000000,197000000,257000000,20.1,14.25,8.87
3997,2024/12,4591524000,-55267000,-53210000,-151690000,-45.04,-,-
3998,2024/12,1947983000,211515000,221589000,72896000,11.23,3.25,2.76
4004,2024/12,1391480000000,89036000000,69692000000,73503000000,406.61,8.48,3.38
4005,2024/03,2446893000000,-488826000000,-,-311838000000,-190.69,-,-
4006,2023/03,144237000000,6053000000,7538000000,-1810000000,-11.58,-,-
4008,2025/03,147571000000,10712000000,11106000000,5961000000,450.59,6.32,4.21
4011,2024/12,2905981000,307954000,362432000,272787000,72.01,21.53,15.15
4012,2024/12,7434787000,790052000,848445000,597778000,141.84,16.77,12.52
4013,2024/12,4376654000,729856000,733247000,461849000,23.6,4.93,3.6
4014,2024/07,2193966000,100676000,106192000,114890000,18.33,32.58,11.09
4015,2024/08,6853412000,337945000,320086000,74149000,5.37,1.79,0.9
4016,2024/11,5240301000,197339000,187863000,124639000,62.93,18.77,5.1
